Guid,Name,CurrencyIsoCode,SBQQ__EffectiveDate__c,SBQQ__LowerBound__c,SBQQ__PriceBook2__c,SBQQ__Price__c,SBQQ__Product__c,SBQQ__UpperBound__c,PriceFormat__c,OverageRate__c,MixedBlockTierOFPrice__c,ProductCode__c
011cfdae-dd58-4dae-a1dc-e9e7fb8a8049,Work.com Tiered Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,f3a4220f-ba29-41f3-a789-38048d8ee9e6,51.0,FlatFee,#N/A,#N/A,SHWKT-BP-XX-CPQ
017dd018-1b04-4c56-95d4-2d320fe74042,Included Users - Tier 1,USD,#N/A,1.0,4861353f-43ea-4659-af7d-b14a8d769281,10.0,3f01b799-cdff-4e1c-9478-868f04a2cdc7,7.0,FlatFee,#N/A,#N/A,STFU1S-BP-MM-CPQ
0180fd34-697a-4426-929d-7745f07bc702,Business Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,77a61120-afd6-4a1c-ad54-3dafee4636c5,501.0,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ
01a23c57-79da-463c-b65d-f342d19d0de4,Stakeholder PD.Org Tier 2,USD,#N/A,1.0,#N/A,1800.0,5d3f59dc-4a4b-45db-86e6-f5fb568b9b4e,51.0,FlatFee,#N/A,#N/A,S3PR-BP-XX-CPQ
02833158-2536-4d96-807b-523b2034ad2a,Professional Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,5cbffc6b-822e-41d0-a7b7-0b9c89caec16,1001.0,FlatFee,#N/A,#N/A,STPPX-BP-XX-CPQ
038ee3c5-b243-45a0-9b78-b4e7e42e87d6,Professional Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,3f67ed44-a6d0-4f93-b964-4d6ee31b78c5,501.0,FlatFee,#N/A,#N/A,STPR-BP-XX-CPQ
06a93c97-576e-4a9f-953f-6f05103fe93e,Stakeholder User Fee Tier 5,USD,#N/A,501.0,#N/A,2000.0,8be8f77e-6d8d-4229-990c-44aa9f37f640,1001.0,FlatFee,#N/A,#N/A,BSTPS-BP-MM-CPQ-FY21
07a513ef-cda7-479a-acfa-85e433782c02,Business Stakeholder Tier 2,USD,#N/A,1.0,#N/A,150.0,b202ea13-946e-4388-95a2-dc9a810e1687,51.0,FlatFee,#N/A,#N/A,BSTPS-BP-MM-CPQ
07d9dc5a-3e0e-4eb8-afaf-5ac93ef740ec,Professional Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,f15edf92-92ab-4d31-9d58-8b2e27bdeb6e,1001.0,FlatFee,#N/A,#N/A,STPRC-BP-XX-CPQ
09dbcd8d-ca3c-455b-8897-a1a477db46f9,Work.com Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,0f285a71-3d9b-4c2e-bfe1-475ee7d27e9a,51.0,FlatFee,#N/A,#N/A,SHWK-BP-XX-CPQ
0a69704d-b66c-4578-a35b-a3a3d42b560b,Stakeholder User Fee Tier 1,USD,#N/A,0.0,#N/A,0.0,133fe117-c33e-4023-a8a7-7abb872479ad,1.0,FlatFee,#N/A,#N/A,BSPSU-BP-MM-CPQ-FY21
0af5a397-f3e0-4ca6-b98b-b7a881cfb50d,Tier 2 Professional Tiered,USD,#N/A,1.0,#N/A,252.0,081091f6-4ad4-4df2-9a61-48c869eba7ed,6.0,FlatFee,#N/A,252.0,PRS-BP-XX-CPQ
0b13234a-d83e-453c-b776-37a3c2183836,Professional Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,844d059a-e26c-4c2f-bcc7-e01470f66ee2,501.0,FlatFee,#N/A,#N/A,SHP-BP-XX-CPQ
0b9db524-5bb1-428e-9749-e908f61c373a,Professional Stakeholder User Fee Tier 4,USD,#N/A,251.0,#N/A,1250.0,771b5f45-18b8-4a71-9368-2baf60244aa4,501.0,FlatFee,#N/A,#N/A,PRSU-BP-MM-CPQ
0d167da9-12e3-40ae-932b-477f24066355,Business Stakeholder Tier 2,USD,#N/A,1.0,#N/A,150.0,29827e59-b171-46de-96cb-a3baaf7a60dc,51.0,FlatFee,#N/A,#N/A,TTPS-BP-MM-CPQ
0d62f6ec-09ce-456f-a2b0-33a110561d62,1-10 PD.Org Users - Tier 1,USD,#N/A,1.0,#N/A,0.0,a8ac0e06-e12d-49c9-b9d1-4308f992d03a,11.0,FlatFee,#N/A,#N/A,PTPL-BP-XX-CPQ
0e6e54bb-97f7-4e8b-8410-769c8d1726cd,Stakeholder User Fee Tier 3,USD,#N/A,51.0,#N/A,700.0,5366ad91-6892-4c85-a1a6-f9bb7833a3e6,251.0,FlatFee,#N/A,#N/A,TPSU-BP-MM-CPQ
0e8eb28e-8f95-44e8-a011-4480818a12a0,Standard Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,63901c13-c9c3-4dfe-b90d-be70986a3bcd,1001.0,FlatFee,#N/A,#N/A,SHS-BP-XX-CPQ
102a767c-1551-4269-8687-6ff72d10011a,Business Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,77a61120-afd6-4a1c-ad54-3dafee4636c5,#N/A,FlatFee,#N/A,#N/A,S2B-BP-XX-CPQ
125bb744-f411-49cf-94cf-c6401a18e1fe,Additional Users - Tier 2,USD,#N/A,7.0,#N/A,15.0,c2ac1fc3-99cb-4d2f-becf-d776257e2ac4,#N/A,FlatFee,15.0,#N/A,STFU-BP-MM-CPQ
130d2c18-fadc-4c01-a69e-530bd5172b51,Tier 1 Business Tiered Legacy Stakeholder,USD,#N/A,0.0,#N/A,0.0,1f032fda-b3e1-4f00-a687-fedbb2ad9180,1.0,FlatFee,#N/A,#N/A,S2BL-BP-XX-CPQ
144bb20e-8d56-4051-a0db-55cbbac8d776,Tier 1,USD,#N/A,1.0,4861353f-43ea-4659-af7d-b14a8d769281,120.0,8381ea6b-e45a-4a0b-ae5c-0a8de044a101,4.0,FlatFee,#N/A,#N/A,STR3-BP-XX-CPQ
15318622-ae68-46b1-965e-8ddb154ce530,Team Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,44d351d3-39c0-4ff8-9682-377665d1d9d0,501.0,FlatFee,#N/A,#N/A,S2T-BP-XX-CPQ
16ef3dad-5004-4607-94d1-91fe1169ed40,Professional Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,c5766468-8553-4e45-b120-e92e0cc50e56,#N/A,FlatFee,#N/A,#N/A,STPP-BP-XX-CPQ
17de8daa-5176-46f0-b4ef-21f4a0b62e84,Work.com Tiered Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,f3a4220f-ba29-41f3-a789-38048d8ee9e6,1.0,FlatFee,#N/A,#N/A,SHWKT-BP-XX-CPQ
18f90eb6-3b84-434d-bba2-f839daa9e51c,Tier 3,USD,#N/A,4.0,#N/A,180.0,97a23ce0-9bf7-4c70-b22e-a0c69e4b4b68,6.0,#N/A,#N/A,#N/A,PDVT-AO-LU-CPQ
19c3b046-3e37-4edf-b553-42ca6a3cfd72,Professional Plus Stakeholder User Fee Tier 4,USD,#N/A,251.0,#N/A,1250.0,367002fc-3a65-4a35-99db-42e0347be3b0,501.0,FlatFee,#N/A,#N/A,PPSU-BP-MM-CPQ
19c6289f-d44a-47a4-80a0-5cb009ad6fb2,Tier 6 PD.Org Tiered Legacy Stakeholder,USD,#N/A,5.0,#N/A,240.0,f8847893-6609-4f6b-982f-d07d6236000f,#N/A,FlatFee,240.0,#N/A,S3PPL-BP-XX-CPQ
1b276272-6396-448a-9788-6230d56f7bd6,Business Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,34942e64-b97d-4256-a75c-937954c0e0ef,501.0,FlatFee,#N/A,#N/A,SHB-BP-XX-CPQ-FY21
1bc0da6c-4861-48c1-aea6-dc0c753d26bb,Professional Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,844d059a-e26c-4c2f-bcc7-e01470f66ee2,251.0,FlatFee,#N/A,#N/A,SHP-BP-XX-CPQ
1c1a064b-7464-49c7-af3a-1808b681a979,Professional Services Optimize With ServiceNow (X-Large) Tier 4,USD,#N/A,1001.0,#N/A,90000.0,a7ca1efe-216a-4f06-a124-7c73191f523f,1501.0,FlatFee,#N/A,#N/A,PSVOS-SE-SS-CPQ
1c9fcd7a-163f-4d42-8e17-9458be04e843,Business Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,34942e64-b97d-4256-a75c-937954c0e0ef,1001.0,FlatFee,#N/A,#N/A,SHB-BP-XX-CPQ-FY21
1d8ac699-c63d-4061-9ce4-a779abafdbb8,Professional Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,86ec9e71-9297-40d4-aadb-f4ebd4230c99,1001.0,FlatFee,#N/A,#N/A,SHPX-BP-XX-CPQ
1dd864b9-0008-4c52-973c-aa320c932495,Professional Stakeholder Tier 5,USD,#N/A,501.0,#N/A,2000.0,62738144-95ea-4f3d-bf96-784a1b0a7462,1001.0,FlatFee,#N/A,#N/A,PXTSU-BP-MM-CPQ
1e0eb8c5-54b4-4be1-9d1f-71c426ea147a,Team Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,44d351d3-39c0-4ff8-9682-377665d1d9d0,51.0,FlatFee,#N/A,#N/A,S2T-BP-XX-CPQ
1e759820-3d5c-4e49-be8f-83e0f143785f,Business Stakeholder Tier 4,USD,#N/A,251.0,#N/A,1250.0,29827e59-b171-46de-96cb-a3baaf7a60dc,501.0,FlatFee,#N/A,#N/A,TTPS-BP-MM-CPQ
1e85d032-1389-4ccf-855b-9dd083e64049,Professional Stakeholder Tier 2,USD,#N/A,1.0,#N/A,1800.0,3f67ed44-a6d0-4f93-b964-4d6ee31b78c5,51.0,FlatFee,#N/A,#N/A,STPR-BP-XX-CPQ
1eaa2282-45c0-4bd5-9e8f-317130fb852b,0 PD.Org Users - Tier 0,USD,#N/A,0.0,#N/A,0.0,c19785df-6f9f-449a-b989-9ca6cc5a8d09,1.0,FlatFee,#N/A,#N/A,PTP-BP-XX-CPQ
1ef8b592-c9a3-4032-9daa-6e4ec263b080,Tier 6 PD.Org Tiered Legacy Stakeholder,USD,#N/A,5.0,#N/A,240.0,c4e9b6c7-e4b7-41ac-95d7-d2ad231d8090,#N/A,PerUnit,240.0,#N/A,S3TL-BP-XX-CPQ
1f18276f-2a2a-4735-8b14-582c7d82ace5,Professional Services Optimize (Large) Tier 4,USD,#N/A,501.0,#N/A,60000.0,323dae2b-b5d9-4bb2-8bb6-00cacdafccac,1001.0,FlatFee,#N/A,#N/A,PSVO-SE-SS-CPQ
1f408b45-094c-4777-9cb3-c48562913447,Professional Stakeholder Tier 2,USD,#N/A,1.0,#N/A,150.0,62738144-95ea-4f3d-bf96-784a1b0a7462,51.0,FlatFee,#N/A,#N/A,PXTSU-BP-MM-CPQ
1f865f4d-22c3-464a-8e3e-617e05aff0aa,Professional Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,f15edf92-92ab-4d31-9d58-8b2e27bdeb6e,501.0,FlatFee,#N/A,#N/A,STPRC-BP-XX-CPQ
1fb355d8-11df-4523-985f-aa2bd8227499,Work.com Tiered Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,f3a4220f-ba29-41f3-a789-38048d8ee9e6,501.0,FlatFee,#N/A,#N/A,SHWKT-BP-XX-CPQ
20d3783a-2050-43bf-8d84-e8b22d4bd838,Professional Stakeholder User Fee Tier 3,USD,#N/A,51.0,#N/A,700.0,771b5f45-18b8-4a71-9368-2baf60244aa4,251.0,FlatFee,#N/A,#N/A,PRSU-BP-MM-CPQ
212732d3-8cb2-49d7-b047-9d0ad54d9e9e,Professional Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,5cbffc6b-822e-41d0-a7b7-0b9c89caec16,251.0,FlatFee,#N/A,#N/A,STPPX-BP-XX-CPQ
213decdb-7a75-4deb-ae04-8169423dc572,Standard Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,bb1cf1d2-8422-4df5-9900-f415b52807c9,1001.0,FlatFee,#N/A,#N/A,S2SC-BP-XX-CPQ
2234dd5b-697a-4f99-9391-50d77b0fe403,Tier 4,USD,#N/A,6.0,#N/A,180.0,97a23ce0-9bf7-4c70-b22e-a0c69e4b4b68,#N/A,#N/A,#N/A,#N/A,PDVT-AO-LU-CPQ
229e5764-5f5b-455b-840c-2543a8346eb8,Professional Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,7500.0,08aa77ce-86d4-456a-91e2-d31b45b1cb18,#N/A,FlatFee,#N/A,#N/A,PRTSU-BP-MM-CPQ
22b733b0-0c84-44bf-8d94-6d87800fb092,Professional Plus Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,1ecd40d1-aa88-44d8-a8ff-a5c15ac97b7f,#N/A,FlatFee,#N/A,#N/A,SHPP-BP-XX-CPQ
2356576f-6174-486d-8270-baa26b1d7925,Stakeholder User Fee Tier 2,USD,#N/A,1.0,#N/A,150.0,e69f6830-a5c2-4938-a8b0-45417431342d,51.0,FlatFee,#N/A,#N/A,BSPSU-BP-MM-CPQ
23e6b273-0115-4553-a64a-9a26b8738404,Work.com Stakeholder Tier 5,USD,#N/A,501.0,#N/A,24000.0,0f285a71-3d9b-4c2e-bfe1-475ee7d27e9a,1001.0,FlatFee,#N/A,#N/A,SHWK-BP-XX-CPQ
24916264-038f-4045-a327-49b005a48bd2,Business Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,ec4f1c60-b390-4ff2-a52c-8c40ef19dd29,251.0,FlatFee,#N/A,#N/A,SHB-BP-XX-CPQ
249778b7-5f2a-44a1-81be-5fd227c5ba73,Professional Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,62738144-95ea-4f3d-bf96-784a1b0a7462,1.0,FlatFee,#N/A,#N/A,PXTSU-BP-MM-CPQ
27aadcdd-73e1-4980-9828-753750fa73df,Team Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,51a01acd-c95b-4c11-a90e-abb5c9167908,251.0,FlatFee,#N/A,#N/A,SHT-BP-XX-CPQ
28ccfe38-45f0-44c5-b04d-2219be1db2a7,Stakeholder PD.Org Tier 1,USD,#N/A,0.0,#N/A,0.0,c473f9fe-1517-4a3c-8fe6-fbff97063407,1.0,FlatFee,#N/A,#N/A,S3PX-BP-XX-CPQ
2b132a84-de48-4e4f-b19e-72109e234b69,Professional Services Optimize (XXX-Large) Tier 7,USD,#N/A,2501.0,#N/A,120000.0,323dae2b-b5d9-4bb2-8bb6-00cacdafccac,#N/A,FlatFee,#N/A,#N/A,PSVO-SE-SS-CPQ
2b3bfaf4-7766-47b8-8457-a280349f120c,Professional Stakeholder User Fee Tier 4,USD,#N/A,251.0,#N/A,1250.0,5cce8dad-000a-4f23-bcf6-6ce1dc2d6916,501.0,FlatFee,#N/A,#N/A,PPSX-BP-MM-CPQ
2b3d06d7-5fbb-4b5c-b973-7da0e5bca665,Stakeholder User Tier 1,USD,#N/A,0.0,#N/A,0.0,7f1be504-05f3-4518-b7f8-c74b1c685c75,1.0,FlatFee,#N/A,#N/A,S2BC-BP-XX-CPQ-FY21
2b97bfcf-819d-42ef-bff3-6a93bba5beed,Standard Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,bb1cf1d2-8422-4df5-9900-f415b52807c9,5001.0,FlatFee,#N/A,#N/A,S2SC-BP-XX-CPQ
2cbc5519-6c87-4b59-8236-e39c3bcad39c,11+ PD.Org Users - Tier 2,USD,#N/A,11.0,#N/A,348.0,a8ac0e06-e12d-49c9-b9d1-4308f992d03a,#N/A,PerUnit,348.0,#N/A,PTPL-BP-XX-CPQ
2cd3fdca-cc98-4c34-bee7-6f9efa3839c0,Tier 1,USD,#N/A,1.0,#N/A,180.0,a165039d-1244-4ac7-a04c-96b2a1b6d3b8,2.0,#N/A,#N/A,#N/A,MIRT-AO-LU-CPQ
2d30a831-45b7-437c-958e-f8f06d60966c,Professional PD.Org Tier 1,USD,#N/A,0.0,#N/A,0.0,dcafdb54-9f85-447b-990c-5df5f19deff4,6.0,FlatFee,#N/A,#N/A,PPPX-BP-XX-CPQ
2d365d9b-c39f-4510-ba5f-85d8430d3a81,Professional PD.Org Tier 1,USD,#N/A,1.0,#N/A,0.0,96afeaa0-3e47-4e03-aa16-2390498fcfb9,11.0,PerUnit,#N/A,#N/A,PPR-BP-XX-CPQ
2d77806b-45ca-4809-a5b5-af58cfb8eabd,Business Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,ec4f1c60-b390-4ff2-a52c-8c40ef19dd29,501.0,FlatFee,#N/A,#N/A,SHB-BP-XX-CPQ
2d9a955c-3445-420c-b457-cfb6bd007841,Stakeholder PD.Org Tier 5,USD,#N/A,501.0,#N/A,14400.0,c473f9fe-1517-4a3c-8fe6-fbff97063407,1001.0,FlatFee,#N/A,#N/A,S3PX-BP-XX-CPQ
2da17288-2c3f-4e17-848c-f1563f635324,Stakeholder PD.Org Tier 3,USD,#N/A,51.0,#N/A,5040.0,c473f9fe-1517-4a3c-8fe6-fbff97063407,251.0,FlatFee,#N/A,#N/A,S3PX-BP-XX-CPQ
2dd2b8e5-68f8-4db9-abc8-4aab0503686e,Tier 1 PD.Org Tiered Legacy Stakeholder,USD,#N/A,0.0,#N/A,0.0,c4e9b6c7-e4b7-41ac-95d7-d2ad231d8090,1.0,FlatFee,#N/A,#N/A,S3TL-BP-XX-CPQ
2ff5aa89-669d-4c8d-b153-8524c098a162,Tier 2 Business Tiered Legacy Stakeholder,USD,#N/A,1.0,#N/A,240.0,e94c8f03-eb7b-4a73-a0f4-f329a1608dbb,2.0,FlatFee,#N/A,#N/A,S2BL-BP-XX-CPQ-FY21
302b6391-90eb-4a81-8f51-3ad3ba991882,Professional Stakeholder User Fee Tier 1,USD,#N/A,0.0,#N/A,0.0,771b5f45-18b8-4a71-9368-2baf60244aa4,1.0,FlatFee,#N/A,#N/A,PRSU-BP-MM-CPQ
30ad6343-29aa-45c8-8c25-17474d221ef3,Professional Stakeholder Tier 3,USD,#N/A,51.0,#N/A,8400.0,c5766468-8553-4e45-b120-e92e0cc50e56,251.0,FlatFee,#N/A,#N/A,STPP-BP-XX-CPQ
30cdffb7-867d-4c14-bf8e-a3a11fe526c9,Team Stakeholder Tier 6,USD,#N/A,1001.0,#N/A,90000.0,51a01acd-c95b-4c11-a90e-abb5c9167908,#N/A,FlatFee,#N/A,#N/A,SHT-BP-XX-CPQ
31039e02-27ab-4c79-afde-e4cc7d48bcbe,Professional Plus Stakeholder User Fee Tier 6,USD,#N/A,1001.0,#N/A,7500.0,367002fc-3a65-4a35-99db-42e0347be3b0,5001.0,FlatFee,#N/A,#N/A,PPSU-BP-MM-CPQ
32379676-d4dd-4af2-80cb-08937abd7808,Stakeholder User Fee Tier 5,USD,#N/A,501.0,#N/A,2000.0,5366ad91-6892-4c85-a1a6-f9bb7833a3e6,1001.0,FlatFee,#N/A,#N/A,TPSU-BP-MM-CPQ
33231706-d922-4380-93d5-306d1064155c,Standard Stakeholder Tier 4,USD,#N/A,251.0,#N/A,15000.0,65b66f27-653e-4e64-846e-5988a2720e82,501.0,FlatFee,#N/A,#N/A,S2S-BP-XX-CPQ
3337d5c4-c7fe-4164-aeb3-f986bb0c3324,Business Stakeholder Tier 1,USD,#N/A,0.0,#N/A,0.0,ef4348d4-be09-4af5-96db-f3770e9e1691,1.0,FlatFee,#N/A,#N/A,S2BC-BP-XX-CPQ
33ec62b1-180a-4fdb-8143-a642ddc21ab0,Professional Stakeholder Tier 2,USD,#N/A,1.0,#N/A,900.0,5cbffc6b-822e-41d0-a7b7-0b9c89caec16,51.0,FlatFee,#N/A,#N/A,STPPX-BP-XX-CPQ
33f14275-0e5a-484b-87e2-da7f9f738d38,Stakeholder User Fee Tier 2,USD,#N/A,1.0,#N/A,150.0,8be8f77e-6d8d-4229-990c-44aa9f37f640,51.0,FlatFee,#N/A,#N/A,BSTPS-BP-MM-CPQ-FY21
36e27242-ef9d-48d1-a24c-261ec10d4e4d,Professional Services Optimize With Advanced Integrations (X-Large) Tier 4,USD,#N/A,1001.0,#N/A,90000.0,b932b875-715d-4f98-8e13-46b20d8d564c,1501.0,FlatFee,#N/A,#N/A,PSVOI-SE-SS-CPQ
